airline_id,name,iata,icao,active
4626,Sky Bus,,FLH,N
4627,South Coast Aviation,,GAD,N
4628,Servicios Aereos Gadel,,GDE,N
4629,S.P. Aviation,,GDG,N
4630,Seba Airlines,,GIK,N
4631,Servicios Aereos Gana,,GNA,N
4632,Sky Wings Airlines,,GSW,N
4633,Star XL German Airlines,,GXL,N
4634,Skyhaul,,HAU,N
4635,Starship,,HIP,N
4636,Servicios Ejecutivos Gosa,,HJE,N
4637,Superior Aviation,SO,HKA,N
4638,Samaritan Air Service,,HLO,N
4639,Skyraidybos Mokymo Centras,,HRI,N
4640,Sky Europe Airlines,,HSK,Y
4641,Svenska Direktflyg,,HSV,N
4642,Sky Helicopteros,,HSY,N
4643,Skytaxi,,IGA,N
4644,Silvair,,IJS,N
4645,Servicios Aereos Ilsa,,ILS,N
4646,Sincom-Avia,,INK,N
4647,Safat Airlines,,IRV,N
4648,Saha Airlines Services,,IRZ,N
4649,Sunline Express,,JAM,N
4650,Secure Air Charter,,JCM,N
4651,Sark International Airways,,JIM,N
4652,Spanair,JK,JKK,Y
4653,Salem,,KKS,N
4654,Servicios Aereos Copters,,KOP,N
4655,Servicios Aereos Expecializados En Transportes Petroleros,,KSP,N
4656,Skybridge Airops,,KYB,N
4657,Sky Aeronautical Services,,KYR,N
4658,Servicios Aereos Ejecutivos De La Laguna,,LGU,N
4659,Servico Leo Lopex,,LLA,N
4660,Servicios Aereos Estrella,,LLS,N
4661,South African Air Force,,LMG,N
4662,Sky Limo Corporation,,LMO,N
4663,SANSA,,LRS,N
4664,Spectrum Aviation Incorporated,,LSP,N
4665,SOS Helikoptern Gotland,,MCG,N
4666,Sundt Air,,MDT,N
4667,Servicios Aereos Milenio,,MLO,N
4668,SAAD (A320) Limited,,MMS,N
4669,Servicios Aereos Moritani,,MRI,N
4670,San Juan Airlines,2G,MRR,N
4671,Servico Aereo Regional,,MSG,N
4672,Servicio De Viglancia Aerea Del Ministerio De Seguridad Publica,,MSP,N
4673,Servicios Aereos MTT,,MTG,N
4674,Sabre Pacific,1Z,,N
4675,Sabre,1S,,N
4676,Sierra Nevada Airlines,1I,,N
4677,Siren-Travel,1H,,N
4678,Sirena,1Q,,N
4679,Sky Trek International Airlines,1I,,N
4680,Southern Cross Distribution,1K,,N
4681,Sutra,1K,,N
4682,SNCF,2C,,N
4683,Star Equatorial Airlines,2S,,N
4684,Seulawah Nad Air,,NAD,N
4685,Servicios Aereos del Nazas SA de CV,,NAZ,N
4686,Simpson Air Ltd,,NCS,N
4687,Spirit Airlines,NK,NKS,Y
4688,Servicios Aereos Latinoamericanos,,NON,N
4689,Servicios Aereos Monarrez,,NRZ,N
4690,Societe De Transport Aerien De Mauritanie,,NSC,N
4691,SATENA,9R,NSE,Y
4692,Servicios Aereos Del Norte,,NTB,N
4693,Servicios Intergrales De Aviacion,,NTG,N
4694,Slok Air Gambia,S0,OKS,N
4695,Soko Aviation,,OKT,N
4696,Solar Cargo,,OLC,N
4697,Soloflight,,OLO,N
4698,Sonnig SA,,ONG,N
4699,Sosoliso Airlines,SO,OSL,N
4700,Servicios Aereos Noticiosos,,OSS,N
4701,South Airlines,,OTL,N
4702,Skywest Airlines,,OZW,Y
4703,Sokol,,PIV,N
4704,South Carolina Aeronautics Commission,,PLT,N
4705,Servicios Aereos Premier,,PMR,N
4706,Survey Udara (Penas),,PNS,N
4707,Servicios Aereos Poblanos,,POB,N
4708,Servicios Aereos Profesionales,,PSV,N
4709,Southeastern Airways,,PTM,N
4710,Spurwing Airlines,,PUR,N
4711,Sky Trek International Airlines,1I,PZR,N
4712,Shandong Airlines Rainbow Jet,,RBW,N
4713,SA Airlink Regional,,REJ,N
4714,Servicio Aereo Regional Regair,,RER,N
4715,Scoala Superioara De Aviatie Civila,,RFT,N
4716,Servicios Aereos Regiomontanos,,RGC,N
4717,S-Air,,RLS,N
4718,Servicios De Rampa Y Mostrador,,RMP,N
4719,SNAS Aviation,,RSE,N
4720,Skybus Airlines,SX,SKB,N
4721,Skymaster Air Lines,,SKC,N
4722,Sky Harbor Air Service,,SKD,N
4723,Sky Tours,,SKE,N
4724,Sakaviaservice,,AZG,N
4725,Skycraft,,SKF,N
4726,Skycraft Air Transport,,SKG,N
4727,Skyking,,SKI,N
4728,SkyKing Turks and Caicos Airways,RU,SKI,N
4729,Skylink Aviation,,SKK,N
4730,Skycharter (Malton),,SKL,N
4731,Skyline Aviation Services,,SKN,N
4732,Scottish Airways Flyers,,SKO,N
4733,Skyscapes Air Charters,,SKR,N
4734,Sky Service,,SKS,N
4735,Santa Barbara Airlines,S3,BBR,Y
4736,Skystar Airways,,SKT,N
4737,Sky Airline,H2,SKU,Y
4738,SkyWest,OO,SKW,Y
4739,Skyways Express,JZ,SKX,Y
4740,Skymark Airlines,BC,SKY,Y
4741,Skyway Enterprises,,SKZ,N
4742,Sierra National Airlines,LJ,SLA,N
4743,Slok Air,,SLB,N
4744,Silver Air,,SLD,N
4745,Streamline,,SLE,N
4746,Starfly,,SLF,N
4747,Saskatchewan Government,,SLG,N
4748,Silverhawk Aviation,,SLH,N
4749,Servicios Aereos de Los Angeles,,AGE,N
4750,SilkAir,MI,SLK,Y
4751,Slovak Airlines,6Q,SLL,N
4752,Surinam Airways,PY,SLM,Y
4753,Sloane Aviation,,SLN,N
4754,Salpa Aviation,,SLP,N
4755,Servicios Aereos Slainte,,SLS,N
4756,Stella Aviation,,SLV,N
4757,Salama Airlines Nigeria,,SLW,N
4758,Sete Linhas Aereas,,SLX,N
4759,Sky Line for Air Services,,SLY,N
4760,Super Luza,,SLZ,N
4761,SMA Airlines,,SMA,N
4762,Sabang Merauke Raya Air Charter,,SMC,N
4763,Servicios Aereos La Marquesa,,SMD,N
4764,Servant Air,8D,,N
4765,Semos,,SME,N
4766,Smalandsflyg,,SMF,N
4767,Smithair,,SMH,N
4768,Semeyavia,,SMK,N
4769,Smith Air (1976),,SML,N
4770,Summit Airlines,,SMM,N
4771,Samar Air,,SMQ,N
4772,Somon Air,,SMR,N
4773,Skyline,,SMT,N
4774,Servicios Aerecs Del Sol,,AOS,N
4775,Senator Aviation Charter,,SNA,N
4776,Sterling Airlines,NB,SNB,Y
4777,Servicios Aereos De Nicaragua (SANSA),,SNE,N
4778,Shans Air,,SNF,N
4779,Senair Services,,SNH,N
4780,Savanah Airlines,,SNI,N
4781,Skynet Asia Airways,6J,SNJ,Y
4782,Southeast Airlines (Sun Jet International),,SNK,N
4783,Soonair Lines,,SNL,N
4784,Servizi Aerei,,SNM,N
4785,Sun Pacific International,,SNP,N
4786,Sun Quest Executive Air Charter,,SNQ,N
4787,Societe Centrafricaine De Transport Aerien,,SNS,N
4788,Suncoast Aviation,,SNT,N
4789,Snunit Aviation,,SNU,N
4790,Sudanese States Aviation,,SNV,N
4791,Sun West Airlines,,SNW,N
4792,Sun Air Aviation Services,,SNX,N
4793,Stabo Freight,,SOB,N
4794,Southern Cargo Air Lines,,SOC,N
4795,Southern Ohio Aviation Sales,,SOH,N
4796,Southern Aviation,,SOI,N
4797,Solomon Airlines,IE,SOL,Y
4798,Somali Airlines,,SOM,N
4799,Sunshine Air Tours,,SON,N
4800,Southern Air,,SOO,N
4801,Solinair,,SOP,N
4802,Sonair Servico Aereo,,SOR,N
4803,Southeast Correct Craft,,SOT,N
4804,Southern Airways,,SOU,Y
4805,Saratov Aviation Division,6W,SOV,Y
4806,Sowind Air,,SOW,N
4807,Solid Air,,SOX,N
4808,Sat Airlines,HZ,SOZ,Y
4809,Sierra Pacific Airlines,,SPA,N
4810,Springbok Classic Air,,SPB,N
4811,Skyworld Airlines,,SPC,N
4812,Sprague Electric Company,,SPE,N
4813,Space World Airline,,SPF,N
4814,Springdale Air Service,,SPG,N
4815,Sapphire Executive Air,,SPH,N
4816,South Pacific Island Airways,,SPI,Y
4817,Servicios Corporativos Aereos De La Laguna,,SPL,N
4818,Skorpion Air,,SPN,N
4819,Sapphire Aviation,,SPP,N
4820,Servicios Aereos Palenque,,SPQ,N
4821,Servicios Aereos Tribasa,,TBS,N
4822,Shuttle America,S5,TCF,Y
4823,SAAB Nyge Aero,,TGT,N
4824,Spark Air,,THB,N
4825,S C Ion Tiriac,,TIH,N
4826,Starlite Aviation,,TRL,N
4827,Servicios Aereos Corporativos,,TRN,N
4828,Societe Tout Tranport Mauritanien,,TTM,N
4829,Servicios Aereos Tamazula,,TZU,N
4830,Shar Ink,,UGP,N
4831,Second Sverdlovsk Air Enterprise,,UKU,N
4832,Servicios Aereos Universitarios,,UNT,N
4833,Skif-Air,,USK,N
4834,Smarkand Aero Servise,,USN,N
4835,Samarkand Airways,,UZS,N
4836,Servicios Aereos Avandaro,,VDO,N
4837,Stichting Vliegschool 16Hoven,,VGS,N
4838,Silverback Cargo Freighters,,VRB,N
4839,Sirvair,,VRS,N
4840,Scat Air,DV,VSV,Y
4841,Sunset Aviation,,VXN,N
4842,Sport Air Travel,,WCC,N
4843,Swift Copters,,WFC,N
4844,Skyrover CC,,WLK,N
4845,Safarilink Aviation,,XLK,N
4846,SENEAM,,XMX,N
4847,Southport Air Service,,XPG,N
4848,Spectrum Air Service,,XSA,N
4849,Stephenville Aviation Services,,XSN,N
4850,Servicios Aereos Textra,,XTA,N
4851,Sector Airlines,,XTR,N
4852,Skyplan Services,,XXS,N
4853,Stewart Aviation Services,,YBE,N
4854,Sirin,R1,,N
4855,Star Air,S6,,N
4856,Servicios Aereos Integrales / Flyant,,FYA,N
4857,State Flight Academy of Ukraine,,UFA,N
4860,Trans Jet Airways,,SWL,N
4861,Turbot Air Cargo,,TAC,N
4862,Tranporte Aereo Dominicano,,TAD,N
4863,TAME,EQ,TAE,Y
4864,Trans International Express Aviation,,BAP,N
4865,TAG Aviation USA,,TAG,N
4866,Talair,,TAL,N
4867,TAM Brazilian Airlines,JJ,TAM,Y
4868,Transaustralian Air Express,,AUC,N
4869,TAP Portugal,TP,TAP,Y
4870,Tunisair,TU,TAR,Y
4871,Transportes Aereos Tauro,,TAU,N
4872,Travelair,,TAX,N
4873,TNT Airways,3V,TAY,N
4874,Transbrasil,,TBA,N
4875,Turbine Air Cargo UK,,TBC,N
4876,Thunderbird Tours,,TBD,N
4877,Tropical Airways,M7,TBG,N
4878,Trinity Air Bahamas,,TBH,N
4879,TAB Express International,,TBI,N
4880,Taban Air Lines,,TBM,N
4881,Teebah Airlines,,TBN,N
4882,Tubelair,,TBR,N
4883,Tobago Express,,TBX,N
4884,Tropican Air Services,,TCA,N
4885,Transporte del Caribe,,TCB,N
4886,Trans Continental Airlines,,TCC,N
4887,Tchad Airlines,,TCD,N
4888,Trans-Colorado Airlines,,TCE,N
4889,Thai Air Cargo,T2,TCG,Y
4890,Transcontinental Air,,TCH,N
4891,Teledyne Continental Motors,,TCM,N
4892,Trans Continental Airlines,,TCN,N
4893,Transcorp Airways,,TCP,N
4894,Transcontinental Sur,,TCT,N
4895,Transglobal Airways Corporation,,TCU,N
4896,Thomas Cook Airlines,FQ,TCW,Y
4897,Thomas Cook Airlines,MT,TCX,Y
4898,Twin Cities Air Service,,TCY,N
4899,Tadair,,TDC,N
4900,Tellavia / Flight One,,TDE,N
4901,Transportes Aereos de Ixtlan,,TDI,N
4902,Tandem Aero,TQ,TDM,N
4903,TRADO,,TDO,N
4904,Trade Air,,TDR,N
4905,Taxi Aero Nacional Del Evora,,TDV,N
4906,Tradewinds Airlines,,TDX,N
4907,Tenir Airlines,,TEB,N
4908,Teamline Air,L9,TLW,N
4909,Tecnicas Fotograficas,,TEF,N
4910,Tempelhof Airways,,TEH,N
4911,Telford Aviation,,TEL,N
4912,Tech-Mont Helicopter Company,,TEM,N
4913,Tennessee Airways,,TEN,N
4914,Territorial Airlines,,TER,N
4915,TAES Transportes Aereos de El Salvador,,TES,N
4916,Transeuropean Airlines,UE,TEP,N
4917,Tepavia-Trans Airlines,,TET,N
4918,Trans-Florida Airlines,,TFA,N
4919,Tair Airways,,TFB,N
4920,Talon Air,,TFF,N
4921,Trabajos Aereos Murcianos,,AIM,N
4922,Thai Flying Helicopter Service,,TFH,N
4923,Transport Facilitators,,TFI,N
4924,Transafrik International,,TFK,N
4925,Transportes Aereos del Pacifico,,TFO,N
4926,Thai Flying Service,,TFT,N
4927,Transportes Aereos San Rafael,,SRF,N
4928,Tayside Aviation,,TFY,N
4929,TG Aviation,,TGC,N
4930,Trabajos Aereos,,TGE,N
4931,Transportes Aereos Regionales,,TGI,N
4932,TAG Aviation Espana,,TGM,N
4933,Trigana Air Service,,TGN,Y
4934,Titan Airways,ZT,AWC,N
4935,Transport Canada,,TGO,N
4936,Tiger Airways,TR,TGW,Y
4937,Tiger Airways Australia,TT,TGW,Y
4938,Transair Gabon],,TGX,N
4939,Trans Guyana Airways,,TGY,N
4940,Thai Airways International,TG,THA,Y
4941,Tar Heel Aviation,,THC,N
4942,Toumai Air Tchad,,THE,N
4943,Touraine Helicoptere,,THF,N
4944,Thai Global Airline,,THG,N
4945,Thai Jet Intergroup,,THJ,N
4946,Turk Hava Kurumu Hava Taksi Isletmesi,,THK,Y
4947,Thai AirAsia,FD,AIQ,Y
4948,TACA De Honduras,,THO,N
4949,Tehran Airline,,THR,N
4950,Thunder Airlines,,THU,N
4951,Turkish Airlines,TK,THY,Y
4952,Trans Helicoptere Service,,THZ,N
4953,Trans International Airlines,,TIA,N
4954,Travel International Air Charters,,TIC,N
4955,Time Air,,TIE,N
4956,Tic Air,,TIK,N
4957,Tajikistan International Airlines,,TIL,Y
4958,TEAM Transportes Aereos,,TIM,N
4959,Taino Tours,,TIN,N
4960,Tesis,,TIS,N
4961,Transcarga Intl Airways,,TIW,N
4962,Tajikair,,TJK,N
4963,Tien-Shan,,TJN,N
4964,Tyrolean Jet Service,,TJS,N
4965,Twin Jet,T7,TJT,Y
4966,Tikal Jets Airlines,,TKC,N
4967,Take Air Line,,TKE,N
4968,Tropical International Airways,,TKX,N
4969,Thai Sky Airlines,9I,TKY,N
4970,Translift Airways,,TLA,Y
4971,Transport Africa,,TLF,N
4972,Trans Atlantic Airlines,,TLL,N
4973,Eagle Canyon Airlines,,TLO,N
4974,Tulip Air,TD,TLP,N
4975,Tunisavia,,TAJ,N
4976,TLC Air,,TLS,N
4977,Turtle Airways,,TLT,N
4978,Travelair,,TLV,N
4979,Telesis Transair,,TLX,N
4980,Top-Fly,,TLY,N
4981,Trans Mediterranean Airlines,TL,TMA,Y
4982,Transmed Airlines,,TMD,N
4983,Tri-MG Intra Asia Airlines,GY,TMG,N
4984,Taxis Turisticos Marakame,,TMH,N
4985,Tamir Airways,,TMI,N
4986,Tomahawk Airways,,TMK,N
4987,TAM,,TML,N
4988,TMC Airlines,,TMM,N
4989,TRAM,,TMQ,N
4990,Timberline Air,,TMR,N
4991,Temsco Helicopters,,TMS,N
4992,Trans Midwest Airlines,,TMT,N
4993,Tramon Air,,TMX,N
4994,Transportes Aereos del Mundo Maya,,TMY,N
4995,Tranporte Amazonair,,TMZ,N
4996,Trans Air-Benin,,TNB,N
4997,Taxis Aereos del Noroeste,,TNE,N
4998,Transafricaine,,TNF,N
4999,Tennessee Air National Guard 164th Airlift Group,,TNG,N
5000,Transair International Linhas Aereas,,TNI,N
5001,Tengeriyn Ulaach Shine,,TNL,N
5002,Tiara Air,3P,TNM,Y
5003,Transped Aviation,,TNP,N
5004,Tanana Air Services,,TNR,N
5005,Trans North Turbo Air,,TNT,N
5006,Transnorthern,,TNV,N
5007,Trans Nation Airways,,TNW,N
5008,Trener Ltd,,TNX,N
5009,Twin Town Leasing Company,,TNY,N
5010,Tobruk Air,7T,TOB,N
5011,TOJ Airlines,,TOJ,N
5012,Tol-Air Services,TI,TOL,N
5013,Thomsonfly,BY,TOM,Y
5014,Top Air,,TOP,N
5015,Toronto Airways,,TOR,N
5016,Tropic Air,PM,TOS,Y
5017,Totavia,,TOT,N
5018,Tower Air,FF,TOW,N
5019,Toyota Canada,,TOY,N
5020,TAMPA,QT,TPA,Y
5021,Top Speed,,TPD,N
5022,Taxis Aereos del Pacifico,,TPF,N
5023,Transportes Aereos Pegaso,,TPG,N
5024,TAR Interpilot,,TPL,N
5025,Transpais Aereo,,TPM,N
5026,Transportacion Aerea del Norte,,TPN,N
5027,Transpac Express,,TPP,N
5028,Taxis Aereos De Parral,,TPR,N
5029,TAPSA Transportes Aereos Petroleros,,TPS,N
5030,Transportes Aereo del Sureste,,TPT,N
5031,Trans American Airlines (Trans Am),,TPU,N
5032,Thai Pacific Airlines Business,,TPV,N
5033,Transportes Aereos De Xalapa,,TPX,N
5034,Trans-Provincial Airlines,,TPY,N
5035,Transportes La Paz,,TPZ,N
5036,Taquan Air Services,,TQN,N
5037,Transportacion Aerea De Queretaro,,TQR,N
5038,TransAsia Airways,GE,TNA,Y
5039,Transavia Holland,HV,TRA,Y
5040,Trans Air Charter,,TRC,N
5041,TACV,VR,TCV,Y
5042,Trans Island Air,,TRD,N
5043,Taxi Air Fret,,TRF,N
5044,TRAGSA (Medios Aereos),,TRG,N
5045,Trans Euro Air,,TRJ,N
5046,Transport Aerien de Mauritanie,,TRM,N
5047,Tropic Airlines-Air Molokai,,TRO,N
5048,Turdus Airways,,TRQ,N
5049,Tramson Limited,,TRR,N
5050,Trans Arabian Air Transport,,TRT,N
5051,Triangle Airline (Uganda),,TRU,N
5052,Transwestern Airlines of Utah,,TRW,N
5053,Tristar Airlines,,TRY,N
5054,TransMeridian Airlines,T9,TRZ,N
5055,Transair France,,TSA,N
5056,TAF-Linhas Aereas,,TSD,N
5057,Transmile Air Services,TH,TSE,N
5058,Trans-Air-Congo,,TSG,N
5059,Transport'air,,TSI,N
5060,Trast Aero,S5,TSJ,N
5061,Trast Aero,,TSK,N
5062,Thai Aviation Services,,TSL,N
5063,Taftan Airlines,,SBT,N
5064,Transwest Air,9T,ABS,Y
5065,Trans Sayegh Airport Services,,TSM,N
5066,Trans-Air Services,,TSN,N
5067,Transaero Airlines,UN,TSO,Y
5068,Transportes Aereos Inter,,TSP,N
5069,Trans Service Airlift,,TSR,N
5070,Tri-State Aero,,TSS,N
5071,TRAST,,TST,N
5072,Tropair Airservices,,TSV,N
5073,Transwings,,TSW,N
5074,Thai Star Airlines,T9,TSX,N
5075,Tristar Air,,TSY,N
5076,TTA - Sociedade de Transporte e Trabalho Aereo,,TTA,N
5077,Transteco,,TTC,N
5078,Tarhan Tower Airlines,,TTH,N
5079,Total Linhas Aereas,,TTL,N
5080,Triple O Aviation,,TTP,N
5081,Transportaciones Y Servicios Aereos,,TTR,N
5082,Transporte Aereo Tecnico Ejecutivo,,TTS,N
5083,Turkmenistan Airlines,T5,TUA,Y
5084,Turismo Aereo de Chile,,TUC,N
5085,Tuninter,UG,TUI,Y
5086,Tulpar Air,,TUL,N
5087,Tyumenspecavia,,TUM,N
5088,Taxi Aereo Turistico,,TUO,N
5089,Tulpar Air Service,,TUX,N
5090,Tuna Aero,,TUZ,N
5091,Trans America Airlines,,TVA,N
5092,Trabajos Aereos Vascongados,,TVH,N
5093,Tiramavia,,TVI,N
5094,Travel Service,,TVL,N
5095,Transavio,,TVO,N
5096,Tavrey Airlines,T6,TVR,N
5097,Travel Service,QS,TVS,Y
5098,Trans World Airlines,TW,TWA,N
5099,Transwede Airways,,TWE,N
5100,Twinjet Aircraft Sales,,TWJ,N
5101,Tradewinds Aviation,,TWL,N
5102,Transairways,,TWM,N
5103,Twente Airlines,,TWO,N
5104,Trans Air Welwitchia,,TWW,N
5105,Texair Charter,,TXA,N
5106,Transaviaexport,AL,TXC,N
5107,Transilvania Express,,TXE,N
5108,Taxi Aereo Cozatl,,TXL,N
5109,Taxi Aereo de Mexico,,TXM,N
5110,Texas National Airlines,,TXN,N
5111,Taxis Aereos de Sinaloa,,TXO,N
5112,Taxirey,,TXR,N
5113,Texas Airlines,,TXS,N
5114,Texas Air Charters,,TXT,N
5115,Tex Star Air Freight,,TXZ,N
5116,Tayflite,,TYF,N
5117,Trygg-Flyg,,TYG,N
5118,Tyrol Air Ambulance,,TYW,N
5119,Transporte Aereo Ernesto Saenz,,TZE,N
5120,Tajikstan,,TZK,N
5121,Thyssen Krupp AG,,BLI,N
5122,TUIfly Nordic,6B,BLX,Y
5123,Transportes Aereos Bolivianos,,BOL,N
5124,Tiphook PLC,,BOX,N
5125,Top Flight Air Service,,CHE,N
5126,Trans America,,CLR,N
5127,Triple Alpha,,CLU,N
5128,Tashkent Aircraft Production Corporation,,CTP,N
5129,Texas Airways,,CWT,N
5130,Transportes Aereos Don Carlos,,DCL,N
5131,Telnic Limited,,DOT,N
5132,Triton Airlines,,DRC,N
5133,TAAG Angola Airlines,DT,DTA,Y
5134,Tassili Airlines,SF,DTH,N
5135,Transporte Ejecutivo Aereo,,EAR,N
5136,Transportes Aereos Nacionales De Selva Tans,,ELV,N
5137,TAG Farnborough Airport,,FBO,N
5138,Transaviaservice,,FNV,N
5139,TAG Aviation,,FPG,N
5140,The 955 Preservation Group,,GFN,N
5141,Trans-Air-Link,,GJB,N
5142,Tradewind Aviation,,GPD,N
5143,Trail Lake Flying Service,,HBA,N
5144,TAF Helicopters,,HET,N
5145,Tango Bravo,,HTO,N
5146,Turkish Air Force,,HVK,Y
5147,Thryluthjonustan,,IHS,N
5148,TA-Air Airline,,IRF,N
5149,Tara Air Line,,IRR,N
5150,Trading Air Cargo,,JCH,N
5151,Trans-Kiev,,KCA,N
5152,Tal Air Charters,,JEL,N
5153,Transcontinental Airlines,,KRA,N
5154,Transaviabaltika,,KTB,N
5155,Transair-Gyraintiee,,KTS,N
5156,TAM Mercosur,PZ,LAP,Y
5157,The Lancair Company,,LCC,N
5158,The Army Aviation Heritage Foundation,,LEG,N
5159,Top Sky International,,LKW,N
5160,Trans States Airlines,AX,LOF,Y
5161,Trans Atlantis,,LTA,N
5162,Transportacion Aerea Del Mar De Cortes,,MCT,N
5163,Transporte Aero MGM,,MGM,N
5164,Tigerfly,,MOH,N
5165,Transportes Aereos Amparo,,MPO,N
5166,Trans Air,,MUI,N
5167,Transportes Aereos Mexiquenses,,MXQ,N
5168,Travelsky Technology,1E,,N
5169,Thalys,2H,,N
5171,TNT International Aviation,,NTR,N
5172,Open Skies Consultative Commission,1L,OSY,N
5173,Trans-Pacific Orient Airways,,PCW,N
5174,Tauranga Aer Club,,PGS,N
5175,TSSKB-Progress,,PSS,N
5176,Trans World Express,,RBD,N
5177,Trans Reco,,REC,N
5178,Tas Aviation,,RMS,N
5179,Tarom,RO,ROT,Y
5180,Transportes Aereos I.R. Crusoe,,ROU,N
5181,Transportes Aereos Sierra,,RRT,N
5182,Tbilisi Aviation University,,RRY,N
5183,Trans Am Compania,,RTM,N
5184,Trans Sahara Air,,SBJ,N
5185,Transportes Aereos Sierra Madre,,SEI,N
5186,Trans Asian Airlines,,SRT,N
5187,Turan Air,3T,URN,Y
5188,TRIP Linhas A,8R,TIB,Y
5189,Tusheti,,USB,N
5190,TAPC Aviatrans Aircompany,,UTM,N
5191,Trans-Ulgii,,UTN,N
5192,Transarabian Transportation Services,,UTT,N
5193,Transaven,,VEN,N
5194,Tag Aviation UK,,VIP,N
5195,Tbilaviamsheni,,VNZ,N
5196,Taxi de Veracruz,,VRC,N
5197,Travel Express Aviation Services,,XAR,N
5198,Taxi Aero Del Norte,,XNR,N
5199,Transports et Travaux A,OF,,N
5202,USAF Air Mobility Operations Control Center,,DOD,N
5203,U.S. Department of the Interior,,DOI,N
5204,United Kingdom Civil Aviation Authority,,EXM,N
5205,Union des Transports Africains de Guinee,,GIH,N
5206,US Army Parachute Team,,GKA,N
5207,USA3000 Airlines,U5,GWY,Y
5208,United Arabian Airlines,,UAB,N
5209,United Airlines,UA,UAL,Y
5210,United Air Charters,,UAC,Y
5211,United Carriers Systems,,UCS,N
5212,United Eagle Airlines,,UEA,N
5213,United Feeder Service,U2,,N
5214,United Kingdom Civil Aviation Authority,,CFU,N
5215,United Kingdom Royal VIP Flights,,KRF,N
5216,United Kingdom Royal VIP Flight,,KRH,N
5217,United Kingdom Civil Aviation Authority,,SDS,N
5218,United Kingdom Royal VIP Flights,,TQF,N
5219,United States Coast Guard Auxiliary,,CGX,N
5220,United States Department Of Agriculture,,AGR,N
5221,University Air Squadron,,UAD,N
5222,University Air Squadron,,UAJ,N
5223,University Air Squadron,,UAA,N
5224,University Air Squadron,,UAH,N
5225,Universal Avia,,HBU,N
5226,UK HEMS,,HLE,N
5227,USA Jet Airlines,U7,JUS,N
5228,Unijet,,LEA,N
5229,US Marshals Service,,MSH,N
5230,University of North Dakota,,NDU,N
5231,Universal Airlines,,PNA,N
5232,Uganda Royal Airways,,RAU,N
5233,United Aviation Services,,SAU,N
5234,Ural Airlines,U6,SVR,Y
5235,Ukraine Transavia,,TRB,N
5236,United Arab Emirates Air Force,,UAF,N
5237,Union Africaine des Transports,,UAI,N
5238,Uganda Air Cargo,,UCC,N
5239,US Airports Air Charter,,UCH,N
5240,Ucoaviacion,,UCO,N
5241,Ues-Avia Aircompany,,UES,N
5242,UFS,,UFS,N
5243,Uganda Airlines,,UGA,N
5244,Urgemer Canarias,,UGC,N
5245,Ukrainian Helicopters,,UHL,N
5246,Ulyanovsk Higher Civil Aviation School,,UHS,N
5247,Universal Jet Rental de Mexico,,UJR,N
5248,Universal Jet Aviation,,UJT,N
5249,UK International Airlines,,UKI,N
5250,Ukraine Air Alliance,,UKL,N
5251,UM Airlines,UF,UKM,Y
5252,Ukraine Air Enterprise,,UKN,N
5253,United Kingdom Home Office,,UKP,N
5254,Ukrainian Cargo Airways,6Z,UKS,N
5255,Ultrair,,ULT,N
5256,Unitemp-M,,UMS,N
5257,Uni-Fly,,UNC,N
5258,Union Flights,,UNF,N
5259,Universal Jet,,UNJ,N
5260,Unsped Paket Servisi,,UNS,N
5261,Unifly Servizi Aerei,,UNU,N
5262,Ukrainian Pilot School,,UPL,N
5263,United Parcel Service,5X,UPS,N
5264,Uraiavia,,URV,N
5265,US Airways,US,USA,Y
5266,US Check Airlines,,USC,N
5267,USAfrica Airways,,USF,N
5268,US Helicopter,,USH,Y
5269,US Jet,,USJ,N
5270,US Express,,USX,N
5271,UTair Aviation,UT,UTA,Y
5272,UTAGE,,UTG,N
5273,Utair South Africa,,UTR,N
5274,Ukrainian State Air Traffic Service Enterprise,,UTS,N
5275,Urartu-Air,,UTU,N
5276,Universal Airways,,UVA,N
5277,Universal Airlines,,UVG,N
5278,Uvavemex,,UVM,N
5279,United States Air Force,,AIO,Y
5280,United Aviation,,UVN,N
5281,Uzbekistan Airways,HY,UZB,Y
5282,Ukraine International Airlines,PS,AUI,Y
5283,Universal Airlines,,WEC,N
5284,US Helicopter Corporation,UH,,Y
5288,V Australia Airlines,VA,VAU,N
5289,V Bird Airlines Netherlands,,VBA,N
5290,V-avia Airline,,WIW,N
5291,V-Berd-Avia,,VBD,N
5292,Vacationair,,VAC,N
5293,Valair AG (Helicoptere),,RDW,N
5294,Valan International Cargo Charter,,VLA,N
5295,Valan Limited,,VLN,N
5296,Valfell-Verkflug,,EHR,N
5297,Valuair,VF,VLU,Y
5298,Van Air Europe,,VAA,N
5299,Vanguardia en Aviacion en Colima,,VGC,N
5300,Vanguard Airlines,,VGD,N
5301,Vasco Air,,VFC,Y
5302,Vega,,VAG,N
5303,Vega Air Company,,WGA,N
5304,Veles,,WEL,N
5305,Verataxis,,VTX,N
5306,Veritair Ltd,,BTP,N
5307,Voyageur Airways,VC,VAL,N
5308,Vernicos Aviation,,GRV,N
5309,Vietnam Airlines,VN,HVN,Y
5310,Vozdushnaya Academy,,KWA,N
5311,VIM Airlines,NN,MOV,Y
5312,VIM-Aviaservice,,MVY,N
5313,VIA Rail Canada,2R,,N
5314,Victoria Aviation,,ENV,N
5315,Viscount Air Service,,VCT,N
